(2013,15)	1140
(2013,14)	685
(2013,13)	211
(2013,12)	89
(2013,11)	307
(2013,10)	252
(2013,9)	63
(2013,8)	1386
(2013,7)	1219
(2013,6)	1347
(2013,5)	441
(2013,4)	471
(2013,3)	787
(2013,2)	862
(2013,1)	781
(2013,0)	1
(2012,77)	553
(2012,76)	123
(2012,75)	536
(2012,74)	118
(2012,73)	961
(2012,72)	235
(2012,71)	2199
(2012,70)	518
(2012,69)	2090
(2012,68)	2011
(2012,67)	2114
(2012,66)	1827
(2012,65)	401
(2012,64)	244
(2012,63)	891
(2012,62)	295
(2012,61)	1730
(2012,60)	635
(2012,59)	343
(2012,58)	870
(2012,57)	264
(2012,56)	533
(2012,55)	140
(2012,54)	230
(2012,53)	1376
(2012,52)	444
(2012,51)	448
(2012,50)	248
(2012,49)	2092
(2012,48)	489
(2012,47)	89
(2012,46)	1344
(2012,45)	394
(2012,44)	1484
(2012,43)	2227
(2012,42)	1147
(2012,41)	462
(2012,40)	830
(2012,39)	443
(2012,38)	997
(2012,37)	252
(2012,36)	202
(2012,35)	635
(2012,34)	475
(2012,33)	428
(2012,32)	634
(2012,31)	1023
(2012,30)	1470
(2012,29)	2139
(2012,28)	2507
(2012,27)	1345
(2012,26)	1635
(2012,25)	4815
(2012,24)	2963
(2012,23)	2865
(2012,22)	1982
(2012,21)	852
(2012,20)	572
(2012,19)	1584
(2012,18)	213
(2012,17)	519
(2012,16)	1138
(2012,15)	1043
(2012,14)	727
(2012,13)	211
(2012,12)	143
(2012,11)	347
(2012,10)	269
(2012,9)	63
(2012,8)	1895
(2012,7)	1266
(2012,6)	1685
(2012,5)	454
(2012,4)	524
(2012,3)	1049
(2012,2)	928
(2012,1)	948
(2012,0)	2
(2011,77)	580
(2011,76)	101
(2011,75)	634
(2011,74)	138
(2011,73)	1008
(2011,72)	247
(2011,71)	2538
(2011,70)	625
(2011,69)	2181
(2011,68)	2127
(2011,67)	2358
(2011,66)	2301
(2011,65)	510
(2011,64)	253
(2011,63)	1047
(2011,62)	298
(2011,61)	2115
(2011,60)	601
(2011,59)	399
(2011,58)	1284
(2011,57)	340
(2011,56)	594
(2011,55)	213
(2011,54)	298
(2011,53)	1550
(2011,52)	453
(2011,51)	502
(2011,50)	248
(2011,49)	2513
(2011,48)	572
(2011,47)	105
(2011,46)	1373
(2011,45)	419
(2011,44)	1669
(2011,43)	2534
(2011,42)	1341
(2011,41)	605
(2011,40)	969
(2011,39)	557
(2011,38)	1352
(2011,37)	300
(2011,36)	195
(2011,35)	631
(2011,34)	396
(2011,33)	413
(2011,32)	801
(2011,31)	1003
(2011,30)	1801
(2011,29)	2154
(2011,28)	2780
(2011,27)	1524
(2011,26)	1517
(2011,25)	5251
(2011,24)	3310
(2011,23)	2868
(2011,22)	2203
(2011,21)	959
(2011,20)	547
(2011,19)	1688
(2011,18)	240
(2011,17)	525
(2011,16)	1250
(2011,15)	1133
(2011,14)	815
(2011,13)	283
(2011,12)	113
(2011,11)	296
(2011,10)	274
(2011,9)	80
(2011,8)	1862
(2011,7)	1528
(2011,6)	1753
(2011,5)	497
(2011,4)	538
(2011,3)	975
(2011,2)	1089
(2011,1)	1037
