(2012,24)	651
(2012,23)	721
(2012,22)	526
(2012,21)	333
(2012,20)	140
(2012,19)	675
(2012,18)	107
(2012,17)	490
(2012,16)	496
(2012,15)	709
(2012,14)	232
(2012,13)	178
(2012,12)	270
(2012,11)	230
(2012,10)	508
(2012,9)	117
(2012,8)	367
(2012,7)	322
(2012,6)	363
(2012,5)	202
(2012,4)	189
(2012,3)	154
(2012,2)	530
(2012,1)	201
(2012,0)	30
(2011,77)	321
(2011,76)	123
(2011,75)	674
(2011,74)	425
(2011,73)	869
(2011,72)	543
(2011,71)	1050
(2011,70)	731
(2011,69)	667
(2011,68)	433
(2011,67)	746
(2011,66)	613
(2011,65)	501
(2011,64)	562
(2011,63)	354
(2011,62)	274
(2011,61)	511
(2011,60)	257
(2011,59)	188
(2011,58)	349
(2011,57)	219
(2011,56)	761
(2011,55)	240
(2011,54)	41
(2011,53)	625
(2011,52)	474
(2011,51)	426
(2011,50)	131
(2011,49)	1100
(2011,48)	556
(2011,47)	86
(2011,46)	690
(2011,45)	216
(2011,44)	699
(2011,43)	609
(2011,42)	201
(2011,41)	168
(2011,40)	103
(2011,39)	83
(2011,38)	182
(2011,37)	59
(2011,36)	27
(2011,35)	86
(2011,34)	253
(2011,33)	94
(2011,32)	269
(2011,31)	384
(2011,30)	805
(2011,29)	491
(2011,28)	484
(2011,27)	338
(2011,26)	263
(2011,25)	1775
(2011,24)	722
(2011,23)	872
(2011,22)	635
(2011,21)	470
(2011,20)	129
(2011,19)	781
(2011,18)	261
(2011,17)	997
(2011,16)	580
(2011,15)	1212
(2011,14)	306
(2011,13)	179
(2011,12)	392
(2011,11)	413
(2011,10)	938
(2011,9)	236
(2011,8)	263
(2011,7)	473
(2011,6)	534
(2011,5)	338
(2011,4)	296
(2011,3)	345
(2011,2)	577
(2011,1)	313
(2011,0)	38
(2010,77)	8
(2010,76)	15
(2010,75)	15
(2010,74)	22
(2010,73)	37
(2010,72)	49
(2010,71)	54
(2010,70)	36
(2010,69)	17
(2010,68)	28
(2010,67)	49
(2010,66)	37
(2010,65)	12
(2010,64)	9
(2010,63)	28
(2010,62)	13
(2010,61)	17
(2010,60)	2
(2010,59)	9
(2010,58)	35
(2010,57)	15
(2010,56)	18
(2010,55)	32
(2010,54)	2
(2010,53)	23
(2010,52)	28
(2010,51)	24
(2010,50)	2
(2010,49)	47
(2010,48)	22
(2010,47)	1
(2010,46)	22
(2010,45)	25
(2010,44)	60
(2010,43)	37
(2010,42)	18
(2010,41)	18
(2010,40)	8
(2010,39)	4
(2010,37)	3
(2010,35)	11
(2010,34)	5
(2010,33)	8
(2010,32)	27
(2010,31)	22
(2010,30)	33
(2010,29)	22
(2010,28)	24
(2010,27)	26
(2010,26)	14
(2010,25)	160
(2010,24)	38
(2010,23)	64
(2010,22)	78
(2010,21)	16
(2010,20)	9
(2010,19)	29
(2010,18)	4
(2010,17)	22
(2010,16)	24
(2010,15)	77
(2010,14)	3
(2010,13)	4
(2010,12)	11
(2010,11)	22
(2010,10)	24
(2010,9)	6
(2010,8)	30
(2010,7)	40
(2010,6)	56
(2010,5)	20
(2010,4)	3
(2010,3)	7
(2010,2)	7
(2010,1)	9
(2010,0)	2
(2004,52)	1
